StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,workerID,hitID,assignmentId,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO
8/15/23 15:46,8/15/23 15:50,0,73.218.105.121,100,217,1,8/15/23 15:50,R_3Ey6jxLJ6xGUrsX,,,,,41.5538,-73.063,anonymous,EN,1,2,2,2,4,4,45,100,82,83,"The driver should have been paying attention, but the company should at the very least be able to design a system that reliably recognizes stop signs.",2,,,,,,,,1,,3,,37,1,,1,65,A3GIIL73GE2CBQ,3MGHRFQY2LLY6C7C0PF8IXTKOU7Y04,3FIUS151DWYYH9UQANN6L95PZ3EGG9,FL_35,frame1_info3|resp_software1|resp_human1|liable_firm1|liable_human1|liab_text1,
8/15/23 15:46,8/15/23 15:50,0,47.183.187.148,100,219,1,8/15/23 15:50,R_WomdHy9ve14kOWJ,,,,,29.5738,-98.2292,anonymous,EN,1,2,2,2,4,5,51,50,50,50,I think they are both at fault since they both did not notice or act,2,,,,,,,,2,,3,,48,3,,1,37,AF0W4ZBY7VXOU,374UMBUHN5LMJI3Y2ZLT5H36IHMTC3,3VHHR074H4DVA8XQSBGSSOX4WHD7LZ,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
8/15/23 15:45,8/15/23 15:50,0,174.85.102.56,100,320,1,8/15/23 15:50,R_2pSrqI2bhKu7A0w,,,,,37.1357,-121.6502,anonymous,EN,1,2,2,2,4,6,98,1,100,3,Aeon company should be responsible for any type of accidents when it is turned on,2,,,,,,,,2,,3,,34,5,,1,61,A174UGURZYYCWC,3NBFJK3IOHEJN2EV84VD1YIYH1XOGM,3IX2EGZR7CFZX1T5Y42LHQBCT42JR8,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,
8/15/23 15:45,8/15/23 15:50,0,75.185.27.113,100,263,1,8/15/23 15:50,R_w7VpIoe1vGtmgWl,,,,,40.0471,-82.9709,anonymous,EN,1,2,2,2,4,,,,,,,,5,100,27,100,20,"Due to the company using a machine system and it being an available option for the driver's usage, The company that employs this technology should be held responsible for imploying it's use.",1,1,,1,,28,3,,1,53,A5CIHEPULDFUF,3G3AJKPCXLOF50PDJQ2AU0JX56NY4K,3DI28L7YXBA3TG8WM9CFEJG7KYEE1O,FL_36,,frame2_info3|liab_human2|resp_software2|liab_firm2|resp_human2|liab_text2
8/15/23 15:41,8/15/23 15:50,0,24.26.28.245,100,539,1,8/15/23 15:50,R_3fs1uEWqw11S197,,,,,37.752,-87.1514,anonymous,EN,1,2,2,2,4,5,80,95,78,90,"I think they are both liable, the car's auto pilot functions should be dependable, but it is more a responsibility of the human in the car to make sure there are no accidents if it is not functioning properly",2,,,,,,,,2,,3,,33,3,,2,3,A1NFFOJC7KWFIE,3XEDXEGFX3K3M7IVWAEH9PE9QFZ0KC,3PWWM24LHTUT90G1SAQTRSUQ11V28V,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,
8/15/23 15:41,8/15/23 15:50,0,75.38.248.244,100,517,1,8/15/23 15:50,R_eJN8SN23QIWs8Q9,,,,,42.6734,-82.7736,anonymous,EN,1,2,1,2,4,4,0,100,0,100,"I believe the human driver is 100% responsible for the accident because he should not rely on the car's Autopilot to safely operate a vehicle. I do not believe the Autopilot system is reliable enough to completely trust. 
",2,,,,,,,,2,,1,,40,3,,1,45,A13XQZ3464NIJX,39O6Z4JLX2TPZ8IIYQHVKCC1GKQXVP,3FIJLY1B6V0YGMRU2M7BXXJ5ZFZPFL,FL_35,frame1_info3|resp_human1|liable_firm1|resp_software1|liable_human1|liab_text1,
8/15/23 15:45,8/15/23 15:50,0,107.77.213.233,100,304,1,8/15/23 15:50,R_ThMLHH5qgfEClrP,,,,,37.7506,-122.4121,anonymous,EN,1,2,2,2,4,5,70,40,60,40,"Since the company is advertising this service as automated, it's natural to blame the company or the machine driving the car.",2,,,,,,,,1,,4,,24,3,,1,40,A2LPP288NK76W4,3MWOYZD5WVKPXUVHV888RIRVIDJONU,3VE8AYVF8NTDAUSDG550BBOFA50F8S,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,
8/15/23 15:47,8/15/23 15:50,0,173.215.31.4,100,161,1,8/15/23 15:50,R_uw7IkQgQSS68u8V,,,,,41.6086,-93.7464,anonymous,EN,1,2,2,2,4,5,71,100,71,100,"I think the human driver is more liable for the accident, because the autopilot likely comes with a disclaimer that it is not 100% responsible for the movement of the car. By riding in the car while it's on autopilot, the driver does not completely relinquish their responsibility for what happens, so they still need to be paying attention.",2,,,,,,,,2,,3,,29,4,,1,0,ARRUO9EHU6IWM,3UUIU9GZC511KXUJNPYLRBXWQ015T8,30LSNF239VRMY6SE1W2K4HO44X22I5,FL_35,frame1_info3|liable_human1|resp_software1|liable_firm1|resp_human1|liab_text1,
8/15/23 15:43,8/15/23 15:50,0,73.25.176.37,100,448,1,8/15/23 15:50,R_3fVmD5If5DGrGmM,,,,,45.4972,-122.6937,anonymous,EN,1,2,2,2,4,,,,,,,,3,60,70,70,60,"I think the company is at fault for not having a system that can do something as simple as register a stop sign. The human driver is also responsible, but in this case the company is more responsible since it was their system that seemingly failed.",1,2,,3,,33,3,,1,10,A2IQTR3VB8CE7G,3K2CEDRACBXZS4FPFOF78D8ICVQTML,39JEC7537VX4IU4GXWQ9VJNKOQ9CVJ,FL_36,,frame2_info3|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2
8/15/23 15:44,8/15/23 15:50,0,172.118.12.169,100,370,1,8/15/23 15:50,R_3M5Pdo76AWYnw9k,,,,,34.1448,-118.3667,anonymous,EN,1,2,2,2,4,,,,,,,,2,70,51,70,50,"I think it is up to both. On the one hand, what is the point of a copilot if you can't look away. On the other, humans should watch what they are doing",1,2,,3,,66,1,,2,29,A37T1MVUL5YIC0,32PT7WK7DMBRPTBINGAD7AHQ9IM3DX,39GAF6DQWSWKVRUIHZ1PEN4TKTIV1C,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
8/15/23 15:48,8/15/23 15:50,0,73.221.147.58,100,148,1,8/15/23 15:50,R_31TmNFL4pcWheSb,,,,,46.9961,-122.7381,anonymous,EN,1,2,2,3,4,4,72,72,69,74,The company is reasonable because they didn't pay attention to the task.,2,,,,,,,,2,,3,,20,3,,1,60,A1FI6EP0H64VSS,3XUSYT70ITXV81CL4TSU5CJJ6620DZ,33NF62TLXKYDAXGA8KTOGEPYYCAJKH,FL_35,frame1_info3|liable_firm1|resp_human1|liable_human1|resp_software1|liab_text1,
8/15/23 15:48,8/15/23 15:50,0,108.35.23.170,100,161,1,8/15/23 15:50,R_33BvHCS3GXzAMZP,,,,,40.9735,-73.9607,anonymous,EN,1,2,2,2,4,,,,,,,,4,42,83,0,100,The human driver is ultimately responsible for what they do in their car. Even automated cars require drivers to pay attention and be mindful of the road!,1,1,,2,,37,4,,1,26,A2IC2PVR57RY5C,3OQQD2WO8I28X4R4FUBOY7X31NU3IZ,317HQ483I8OINSH7NF04W5R2FSSNIG,FL_36,,frame2_info3|resp_human2|resp_software2|liab_human2|liab_firm2|liab_text2
8/15/23 15:46,8/15/23 15:50,0,74.211.61.33,100,261,1,8/15/23 15:50,R_28Gs8rgBs9MRPtg,,,,,37.3578,-108.5802,anonymous,EN,1,2,2,2,4,,,,,,,,3,50,64,78,64,The company that makes self driving software is responsible.  ,1,1,,5,,40,4,,1,72,A3NRIEMOJVVX4A,3087LXLJ6MCS6LQHVZNKTCM4IJI0FA,3WLEIWSYHPDM2BHUVEKZ45NP4KI2H7,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_software2|resp_human2|liab_text2
8/15/23 15:47,8/15/23 15:50,0,76.169.157.211,100,209,1,8/15/23 15:50,R_1g5CHFrG3NEYT56,,,,,33.754,-117.8578,anonymous,EN,1,2,2,2,4,,,,,,,,4,60,80,71,62,"The driver should be considered reliable since AV systems are not yet reliable enough to consistently be aware of all hazards in their environment, and the driver should have known this and maintained awareness of the road and control of their vehicle.",1,1,,3,,32,4,,1,23,A1THXHPVWVEWNZ,3W3RSPVVGSNUMZCTFH42DWFVV47LU2,3YJ6NA41JCCELODQLCYWCVBXSMIJPK,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2
8/15/23 15:47,8/15/23 15:50,0,66.39.162.74,100,198,1,8/15/23 15:50,R_3NPNaM4scIykjf7,,,,,44.0185,-121.2984,anonymous,EN,1,2,2,2,4,5,85,21,92,67,"I think if Aeon advertises itself as an automatic driving company, and touts that Autopilot allows for machine driving, then they are liable",2,,,,,,,,2,,3,,39,4,,1,26,A1C2BALHUJPN2T,3J9L0X0VDFICD10PLKGDQB9XGQ1W9F,3HL8HNGX46XDOZBNLXBEB7JQUBJF9I,FL_35,frame1_info3|liable_firm1|resp_human1|liable_human1|resp_software1|liab_text1,
8/15/23 15:40,8/15/23 15:50,0,12.205.151.112,100,617,1,8/15/23 15:50,R_1jrgXemoRjR0XQE,,,,,37.7809,-122.4245,anonymous,EN,1,2,2,2,4,,,,,,,,5,8,100,21,86,its the duty of the driver to be aware all the time while driving and putting his life in the hands of a machine is unwise and should be liable for all the damage,1,2,,3,,37,4,,1,88,A2FP41BSPG0Y4A,36FQTHX3Z3NYAWDY9KJ7CKTQ6XA3BQ,3Q5C1WP23NX3XXF3B8JCAPAU75D158,FL_36,,frame2_info3|resp_software2|liab_human2|resp_human2|liab_firm2|liab_text2
8/15/23 15:45,8/15/23 15:50,0,174.104.228.174,100,327,1,8/15/23 15:51,R_1nOzW6pyOkNBSKG,,,,,41.3722,-82.1087,anonymous,EN,1,2,2,2,4,5,100,0,100,0,"The autopilot car should have recognized the stop sign. If it can't, what good is it?",2,,,,,,,,1,,3,,63,4,,1,50,A3H7LONGSJ9384,3G3AJKPCXLOF50PDJQ2AU0JX56NY4K,31Z0PCVWULBJTL5V1KIJEF7LQU2T7R,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,
8/15/23 15:46,8/15/23 15:51,0,73.37.208.219,100,247,1,8/15/23 15:51,R_12a4G7E5DiTmMbT,,,,,45.0435,-93.4827,anonymous,EN,1,2,2,2,4,5,85,60,80,40,I feel that an auto pilot system should be able to recognize street signs and lights and act accordingly to them if it's turned on. A failure to do that is a failure of the autopilot system rather than the human driving. ,2,,,,,,,,1,,3,,30,4,,2,60,A2FYFCD16Z3PCC,374UMBUHN5LMJI3Y2ZLT5H36IHMTC3,3TS1AR6UQRA9AGNU60DUXBSKZLV7FY,FL_35,frame1_info3|resp_human1|resp_software1|liable_firm1|liable_human1|liab_text1,
8/15/23 15:46,8/15/23 15:51,0,98.97.5.17,100,251,1,8/15/23 15:51,R_2tfm60lNX9wHffC,,,,,41.8874,-87.6318,anonymous,EN,1,2,2,2,4,4,0,100,0,100,The human ultimately has full responsibility for monitoring their surroundings and obeying all traffic signs and signals.,2,,,,,,,,1,,3,,53,4,,1,30,A275ACPV650IMJ,32PT7WK7DMBRPTBINGAD7AHQ9IM3DX,3LKC68YZ3BZI681ODB4WCL0FKDVOW3,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,
8/15/23 15:39,8/15/23 15:51,0,47.216.80.32,100,683,1,8/15/23 15:51,R_3nTK1oJB7xPTMAn,,,,,35.1063,-114.5925,anonymous,EN,1,2,2,2,4,,,,,,,,2,85,20,90,25,"The company sold the driver a car that was supposed to help prevent accidents from happening, not cause them. I believe the company put something on the market that was not ready,",1,2,,3,,51,3,,1,65,A2EQEQNOVLJQ71,37NXA7GVST2UZE1TK7E79IHE9BGLVR,3VJ40NV2QJJQERXUI6ZLP1TGGJ8TOD,FL_36,,frame2_info3|liab_human2|resp_software2|liab_firm2|resp_human2|liab_text2
8/15/23 15:44,8/15/23 15:51,0,97.101.97.59,100,407,1,8/15/23 15:51,R_2P67FJ6BACsxeEh,,,,,28.5344,-81.3783,anonymous,EN,1,2,1,2,4,6,4,97,20,99,The human driver is more liable because the person should have been watching their surroundings.,3,,,,,,,,2,,1,,53,3,,1,71,AZM9UPIN1GUFW,31S7M7DAGGMFMMX4FCES80TTCQ0TLJ,3NG53N1RLWFP17H7U815N52JCBNP85,FL_35,frame1_info3|liable_firm1|liable_human1|resp_software1|resp_human1|liab_text1,
8/15/23 15:45,8/15/23 15:51,0,172.223.223.124,100,355,1,8/15/23 15:51,R_1H6xixvPB3ob2fm,,,,,44.6479,-124.0507,anonymous,EN,1,2,2,2,4,,,,,,,,4,51,60,51,51,"The copilot was switched on it should have seen the stopsign but the driver should have been looking,",1,2,,3,,54,3,,1,36,A17FGZ1I5P9RZA,3AFT28WXLFYXJTKQYSVGMAVEWEPOIE,3Q5C1WP23NX3XXF3B8JCAPAU75H15C,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2
8/15/23 15:44,8/15/23 15:51,0,172.56.185.247,100,417,1,8/15/23 15:51,R_1ilYPSII05jvz6Y,,,,,33.754,-117.8578,anonymous,EN,1,2,2,2,4,,,,,,,,4,80,70,30,30,"If there is a design fault, the company is liable. And the human overseeing it should be liable too",1,1,,2,,30,4,,1,85,A1N53V41FMCR7Q,3T5ZXGO9DEKMZVMGD9B6BAT47S9QZL,3DHE4R9OCX782FMJB82HJ5BOPK52G8,FL_36,,frame2_info3|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2
8/15/23 15:43,8/15/23 15:51,0,24.62.150.254,100,449,1,8/15/23 15:51,R_2ygzR3R9VGFNPW1,,,,,42.5781,-71.805,anonymous,EN,1,2,2,2,4,,,,,,,,4,81,34,70,32,"The copilot was on, so it will have to be liable.",1,1,,3,,31,4,,1,76,A1IYHQPPOACU83,3Q9SPIIRWJIQIKAUDQUDM6KHM8JWAU,3MH9DQ757X8HMRVLUSCNPO6G8BSUGM,FL_36,,frame2_info3|resp_human2|liab_firm2|liab_human2|resp_software2|liab_text2
8/15/23 15:42,8/15/23 15:51,0,75.183.101.64,100,540,1,8/15/23 15:51,R_1OB0MezkfrrK3To,,,,,36.0358,-79.5075,anonymous,EN,1,2,2,2,4,,,,,,,,4,19,81,18,81,"Aeon is just a co-pilot, not responsible for all of the driving.  The driver should know better than to take his eyes off the road.  Also, don't know how much Aeon's co-pilot system knows.",1,2,,3,,68,2,,1,9,AT509FQLLTRO0,3EQVJH0T40HD0QEEORZUG80MV9RTHC,37Z929RLGA45CJPNPNGU963HD8FTSE,FL_36,,frame2_info3|resp_software2|liab_firm2|liab_human2|resp_human2|liab_text2
8/15/23 15:48,8/15/23 15:51,0,108.202.77.206,100,211,1,8/15/23 15:51,R_UluNvyoQmMrfgmR,,,,,38.1043,-122.2442,anonymous,EN,1,2,2,2,4,6,100,20,80,50,Autopilot was on so the Aeon is responsible for it's system not stopping at a stop sign,2,,,,,,,,1,,3,,48,1,,1,20,A3PRZRK9IC5CBI,31S7M7DAGGMFMMX4FCES80TTCQ0LTB,3LKC68YZ3BZI681ODB4WCL0FKDQWO6,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,
8/15/23 15:45,8/15/23 15:51,0,173.17.51.76,100,351,1,8/15/23 15:51,R_3HRcSXitBDj1kEv,,,,,41.2154,-86.4192,anonymous,EN,1,2,2,2,4,6,100,0,100,20,"If you name something autopilot, you are leading people to think it is capable of fully driving on its own, and should be responsible for any consequences of purposely misleading them. ",2,,,,,,,,1,,3,,40,8,less than highschool,2,20,A2M183CETUMR96,3CO05SML7V1P9BVQMUNEA10NL7SR0V,386PBUZZXGTOU3YSTK5PVE2DNCCLJJ,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,
8/15/23 15:46,8/15/23 15:51,0,174.44.64.129,100,288,1,8/15/23 15:51,R_265VZxQ0lB7HjCV,,,,,40.6446,-73.9743,anonymous,EN,1,2,2,2,4,,,,,,,,4,80,60,80,60,"Because the Copilot system developed by the company did not work when the man looked down at his cell phone and texted, it is primarily responsible. The human was secondarily liable because he trusted the Copilot system too much and failed to follow the rules of the road.",1,1,,2,,28,4,,1,10,A2RWLFIP23FZA7,33TGB4G0LPDAMGETTVHGJUOGJZAXT9,3R6P78PK7L72MEGWUNMDKSKEPXMGTI,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_software2|resp_human2|liab_text2
8/15/23 15:47,8/15/23 15:51,0,100.14.176.114,100,264,1,8/15/23 15:51,R_pK4Ii5RzSFl3LvH,,,,,40.1215,-75.3269,anonymous,EN,1,2,2,2,4,,,,,,,,5,100,0,100,0,"Aeon sold the auto driving system that the person was relying on. The system was in charge and failed to stop at the stop sign, therefore it is the liable one.",1,1,,3,,42,4,,1,30,A2SL8R5B6QX4Q0,36FFXPMST9KXNY96SADVMYUZW1AOHL,3WJEQKOXA9Y033RK64ATI0QGZJEA1N,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2
8/15/23 15:43,8/15/23 15:51,0,96.246.94.106,100,520,1,8/15/23 15:51,R_9GDo6TKp6xOnlER,,,,,40.6186,-73.9272,anonymous,EN,1,2,2,3,4,,,,,,,,4,70,60,70,60,I think the human driver would be responsible because the person should also be watching and observing the road event though the system is taking over. ,1,2,,1,,32,5,,2,0,A1XDYW4D4B610Z,37MQ8Z1JQES52MAQFCJM1LMZLSRY2O,32VNZTT0A809UJAKVXFHBOMTB7FR4S,FL_36,,frame2_info3|liab_human2|resp_human2|liab_firm2|resp_software2|liab_text2
8/15/23 15:49,8/15/23 15:51,0,75.84.114.212,100,144,1,8/15/23 15:51,R_22ES81qFSRuGRGd,,,,,33.9212,-118.1424,anonymous,EN,1,2,2,2,4,5,10,80,5,94,The human driver because they did or did not do something that caused the accident and the company was not even there. The human driver is in control of what happens to the vehicle.,2,,,,,,,,1,,4,,37,1,,1,30,AEQ6KLNVTRKKR,3J9L0X0VDFICD10PLKGDQB9XGQ1W9F,3C44YUNSI2L1I2DYBGCL9XGKN2MDP1,FL_35,frame1_info3|resp_software1|liable_firm1|liable_human1|resp_human1|liab_text1,
8/15/23 15:47,8/15/23 15:51,0,73.116.204.102,100,243,1,8/15/23 15:51,R_2OHJZfcqF0h4dEr,,,,,38.581,-121.4939,anonymous,EN,1,2,2,2,4,,,,,,,,2,50,50,50,100,I think the cause of the damage was a 50/50 split. But the liability for the damage is all on the human driver.  ,1,1,,3,,61,3,,1,70,A121T4P5NKCHCS,3HUR21WDDUL632DN314FRBGVY1SXYY,37KGEN7NJ4MA7ZGOGP3G9RX91LOPPQ,FL_36,,frame2_info3|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2
8/15/23 15:49,8/15/23 15:52,0,75.174.56.144,100,174,1,8/15/23 15:52,R_1goRIMAN332voAM,,,,,43.6349,-116.2023,anonymous,EN,1,2,2,2,4,,,,,,,,3,64,22,100,37,The company should always be responsible because they are the ones putting them on the road,1,2,,2,,30,4,,1,47,A2J7CYJW11EFEA,3YGE63DIN8TUH7CCLOXKX084DM7W03,3EA3QWIZ4JRGI5MRKBMG54XU4AETIN,FL_36,,frame2_info3|resp_software2|liab_human2|liab_firm2|resp_human2|liab_text2
8/15/23 15:46,8/15/23 15:52,0,104.228.4.55,100,357,1,8/15/23 15:52,R_2QQjtEulIwYHGFZ,,,,,42.5272,-73.6158,anonymous,EN,1,2,2,2,4,5,15,75,15,75,The human can override the auto at any time and it's the drivers responsibility to take control to prevent a failure of the program.,2,,,,,,,,1,,3,,47,2,,2,75,A3FU3F8FJN5K5F,38VTL6WC4A9X1JTDXVLKZSPB52IY5P,3Q5C1WP23NX3XXF3B8JCAPAU75G51F,FL_35,frame1_info3|resp_software1|liable_firm1|liable_human1|resp_human1|liab_text1,
8/15/23 15:49,8/15/23 15:52,0,41.80.118.223,100,144,1,8/15/23 15:52,R_psIXfMEMlnp6gLv,,,,,-1.2841,36.8155,anonymous,EN,1,2,2,2,4,,,,,,,,4,66,81,76,58,no,1,1,,3,,34,4,,1,70,A14KDNZSWDFIE7,389A2A304OEL39674XXJL611L6Q0CZ,333U7HK6IAB5WRA0G371C1U8E3DJD4,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
8/15/23 15:47,8/15/23 15:52,0,174.58.43.151,100,287,1,8/15/23 15:52,R_1kZg02MT7DW5X0N,,,,,27.3338,-82.5289,anonymous,EN,1,2,2,2,4,,,,,,,,4,100,70,100,71,The company is more liable because the human driver trusted the copilot from the company and the company product should have worked properly,1,2,,3,,70,5,,1,0,A3MJSYSWX0Q4WQ,30Z7M1Q8UYGFSJECFNE78QHV41H8AS,3DYGAII7PM4V7BH3G2I59WNJ6HAPQH,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2
8/15/23 15:49,8/15/23 15:52,0,67.243.179.52,100,180,1,8/15/23 15:52,R_OPPvGAHvvfAKhFv,,,,,40.7484,-73.862,anonymous,EN,1,2,2,2,4,4,59,56,59,58,They both are responsible in my opinion.,2,,,,,,,,2,,3,,36,4,,1,37,A37LZED187CKU3,39RRBHZ0AUXE43IXZ85GHXSCOKOVZK,3300DTYQT3DRAKSD7O2UFKOFSA9EQM,FL_35,frame1_info3|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,
8/15/23 15:45,8/15/23 15:52,0,205.133.240.75,100,409,1,8/15/23 15:52,R_DHV8yOhJavhLqmd,,,,,39.4251,-81.4613,anonymous,EN,1,2,2,2,4,,,,,,,,4,50,100,50,100,The human is essentially in control with assistance from AI. The human is responsible for the accident.,1,1,,3,,51,5,,1,55,A2NVO55DO76R80,30Z7M1Q8UYGFSJECFNE78QHV41H8AS,3MTMREQS4WET447N3SZEBQGAVWRAWQ,FL_36,,frame2_info3|resp_software2|liab_human2|resp_human2|liab_firm2|liab_text2
8/15/23 15:47,8/15/23 15:52,0,47.185.104.250,100,299,1,8/15/23 15:52,R_1oHimdHlldrk0GS,,,,,32.9321,-97.2834,anonymous,EN,1,2,2,2,4,,,,,,,,4,0,60,50,50,"The company is supposed to offer quality products that keep their customers can trust, so if something fails then it's the company's responsibility to fix it. However, I also believe that a human should never fully trust technology and has some part to blame in this case as well.",1,2,,3,,45,5,,1,19,A1URG4XSUU07AK,31S7M7DAGGMFMMX4FCES80TTCQ0TLJ,34X6J5FLPUUZL0E5LPDLC017XI4JQB,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2
8/15/23 15:46,8/15/23 15:52,0,38.42.38.209,100,357,1,8/15/23 15:52,R_2zAZT5K4LWoaF1x,,,,,34.0544,-118.2441,anonymous,EN,1,2,2,2,4,2,97,9,97,9,Because the company should stand behind their product if they truly believe in it.,2,,,,,,,,1,,4,,41,5,,1,60,A2S00V7RUU121E,33TGB4G0LPDAMGETTVHGJUOGJZAXT9,3EA3QWIZ4JRGI5MRKBMG54XU4ADTIM,FL_35,frame1_info3|liable_firm1|liable_human1|resp_software1|resp_human1|liab_text1,
8/15/23 15:47,8/15/23 15:52,0,73.171.167.142,100,320,1,8/15/23 15:52,R_1kZW7YPC4GiZm5J,,,,,30.237,-81.3884,anonymous,EN,1,2,2,2,4,,,,,,,,5,14,93,13,89,The human is in control until he switches it off for the CoPilot to take place.  He still has the responsibility to watch the road.  Put the phone away and pay attention.  He didn't.,1,1,,3,,72,5,,1,19,A7ERZELTAMWL5,3Q9SPIIRWJIQIKAUDQUDM6KHM8JWAU,33C7UALJVMUMKFY596QFM9KL9VI18E,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_software2|resp_human2|liab_text2
8/15/23 15:46,8/15/23 15:52,0,76.36.35.102,100,388,1,8/15/23 15:52,R_2otuOmg2FopOLv3,,,,,35.4155,-80.6143,anonymous,EN,1,2,2,2,4,5,100,20,98,18,The driver had Autopilot switched on so the vehicle should have stopped at the stop sign.  This should be considered a malfunction and the company should be held liable.,2,,,,,,,,2,,3,,44,3,,1,19,A23FK9ROU0IU4D,3RSBJ6YZECMD92I0XKPVJDIMGMXOFN,3CTOC39K38MPFI9QPQ4FC9KCSSCJ7D,FL_35,frame1_info3|resp_human1|liable_firm1|liable_human1|resp_software1|liab_text1,
8/15/23 15:49,8/15/23 15:52,0,72.198.194.35,100,216,1,8/15/23 15:52,R_2Bn7WKcVJaCSUX7,,,,,41.2884,-95.9972,anonymous,EN,1,2,2,1,4,,,,,,,,3,50,100,59,98,The human is because they are suppossed to be in control because machines will not fail sometimes. ,1,2,,3,,38,3,,1,20,A1SD3O0726NFPZ,3XEIP58NL0JB8Y63L43AUOUAXMMLZR,3AUQQEL7U6PKO290LGXP0ILJF1D0VF,FL_36,,frame2_info3|resp_human2|resp_software2|liab_human2|liab_firm2|liab_text2
8/15/23 15:50,8/15/23 15:53,0,68.6.66.203,100,161,1,8/15/23 15:53,R_1ONAFVqwhUIntBq,,,,,34.4265,-119.8631,anonymous,EN,1,2,2,2,4,6,73,54,90,44,The company would be more responsible since they were the ones to integrate this type of technology into the car,2,,,,,,,,2,,3,,24,4,,1,82,A2XUEJ90EBHLOQ,30P8I9JKOIHGXPY8SKY0STLHNLH5VO,3J88R45B2HUFG8IF2GDX34JC3KYXPN,FL_35,frame1_info3|resp_software1|liable_human1|resp_human1|liable_firm1|liab_text1,
8/15/23 15:49,8/15/23 15:53,0,74.82.10.100,100,214,1,8/15/23 15:53,R_3fUyMH1anqROepB,,,,,39.9705,-111.8129,anonymous,EN,1,2,2,2,4,5,82,60,91,92,"The autopilot should dectect a stop sign and stop, thus Aeon is at fault. But as a passenger in the car, the human driver should be paying attention so they could make the vehicle stop if need be, so the human is also responsible.",2,,,,,,,,2,,3,,40,4,,1,9,A2OFN0A5CPLH57,3W9XHF7WGKR42GFMUC2RT0GENQVTKG,3QXNC7EIPJRMRVWXIFST80WMO9V909,FL_35,frame1_info3|resp_human1|liable_human1|resp_software1|liable_firm1|liab_text1,
8/15/23 15:46,8/15/23 15:53,0,172.58.144.57,100,377,1,8/15/23 15:53,R_W8ti7DcwqV6OoZH,,,,,36.1671,-86.7861,anonymous,EN,1,2,1,2,4,6,100,0,100,0,I think that Aeon is liable for the accident because it was on auto pilot. ,2,,,,,,,,2,,3,,55,3,,2,0,A3VTOJCSGEWY3X,3TUOHPJXYHT2EXINO0MR6EVFNTSXWZ,326O153BMJUXLBO822WAFLHG9VJEDG,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,
8/15/23 15:49,8/15/23 15:53,0,47.184.106.193,100,208,1,8/15/23 15:53,R_3nIprB2nCVo2jYj,,,,,33.238,-97.1134,anonymous,EN,1,2,2,2,4,2,41,83,41,81,The human driver should still be paying attention. ,2,,,,,,,,2,,3,,45,4,,1,71,A1CI103HE043JD,3W3RSPVVGSNUMZCTFH42DWFVV47LU2,3HQUKB7LNGAQH1KCEZN6R9TRT35HH9,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,
