StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,Q1,att_1,att_2,comp_1,comp_2,auto_1,auto_1_ad,ad_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,co_1_ad,ad_2,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID
2023-11-03 11:30:31,2023-11-03 11:37:11,0,68.175.111.198,100,400,1,2023-11-03 11:37:12,R_2Vz7hw0OVBkBBKP,,,,,40.7258,-73.862,anonymous,EN,1,554fb0edfdf99b7d1737de9b,2,2,2,4,,,,,,,,,,5,,,85,15,75,25,"If the copilot was switched on to drive the passenger home, it should be able to notice the stop sign. So Aeon, the company is liable.",1,2,,1,,45,6,,2,26,554fb0edfdf99b7d1737de9b
2023-11-03 11:30:26,2023-11-03 11:37:17,0,12.4.224.101,100,411,1,2023-11-03 11:37:18,R_3Jl8Q8YysDvpMSI,,,,,41.097,-78.8931,anonymous,EN,1,5de84ccaeddfc97c4eed1f5d,2,2,2,4,,3,1,45,80,15,80,"Automation is just a tool to make life easier. It doesn't take the responsibility of driving off of the driver. They still need to be paying attention, no matter what the advertisements say the car can do. ",2,,,,,,,,,,1,,3,,35,4,,1,40,5de84ccaeddfc97c4eed1f5d
2023-11-03 11:30:49,2023-11-03 11:37:20,0,66.168.248.160,100,391,1,2023-11-03 11:37:21,R_sKZlyqIJ2NC4uJ3,,,,,32.3725,-86.3123,anonymous,EN,1,5da25f04c8c2de00139ed46b,2,2,2,4,4,,,62,62,100,53,I think that the company and the driver are equally liable for the accident.,3,,,,,,,,,,2,,1,,42,5,,1,10,5da25f04c8c2de00139ed46b
2023-11-03 11:30:25,2023-11-03 11:37:34,0,75.74.227.89,100,428,1,2023-11-03 11:37:34,R_O21kPWU7S90dNy9,,,,,25.4931,-80.4344,anonymous,EN,1,5fbd948d22ebef1c398a8e8a,2,2,2,4,,3,1,100,1,99,1,"I think Aeon the company is liable for the accident due to the claim they made about Aeon's Autopilot. ",3,,,,,,,,,,2,,3,,34,3,,2,9,5fbd948d22ebef1c398a8e8a
2023-11-03 11:30:56,2023-11-03 11:37:47,0,75.219.17.201,100,411,1,2023-11-03 11:37:48,R_1DRPDnsAKxJlyMR,,,,,41.2093,-96.0548,anonymous,EN,1,6463e139c1cfbd6321e08714,2,2,2,4,6,,,95,5,95,5,"I think Aeon is primarily responsible because the driver had the autopilot feature engaged in the car.  Therefore, it should have detected the stop sign and stopped the vehicle, preventing it from hitting the other car.",2,,,,,,,,,,2,,3,,66,1,,1,20,6463e139c1cfbd6321e08714
2023-11-03 11:33:23,2023-11-03 11:37:56,0,67.8.108.20,100,273,1,2023-11-03 11:37:56,R_12KJ6AOtEBN0ros,,,,,29.2353,-81.0704,anonymous,EN,1,6348846ae221cb4a0efbf3f9,2,1,2,4,4,,,100,100,100,86,"It seems to be a toss up.  Who was driving where, when and why?  It's always up to the courts to decide anyway.  We have little to say when an accident happens and we just ""happen"" to be there, driving or not.",2,,,,,,,,,,2,,3,,80,3,,2,0,6348846ae221cb4a0efbf3f9
2023-11-03 11:32:24,2023-11-03 11:37:59,0,24.29.243.52,100,335,1,2023-11-03 11:38:00,R_O3aREIEsUWPSq3v,,,,,40.4836,-81.4387,anonymous,EN,1,652d455b64e325079534498b,2,2,2,4,6,,,75,25,90,10,"The company is more liable, because the car should have recognized the stop sign. Something was faulty. ",2,,,,,,,,,,2,,3,,48,3,,1,10,652d455b64e325079534498b
2023-11-03 11:33:38,2023-11-03 11:38:04,0,174.242.210.36,100,266,1,2023-11-03 11:38:05,R_efVvgBFONI0qo4V,,,,,32.5532,-94.7755,anonymous,EN,1,5ac53209fa3b4e0001736f22,2,2,2,4,,5,1,92,40,83,40,"The human should be able to rely on the technology as a fail safe.  If the car failed to register the sign, it's not acting as promised and the company is more liable.  It's a defective product then.  ",2,,,,,,,,,,2,,3,,48,4,,1,60,5ac53209fa3b4e0001736f22
2023-11-03 11:33:43,2023-11-03 11:38:11,0,174.176.143.143,100,267,1,2023-11-03 11:38:12,R_1o788PVqWHe6Vaf,,,,,26.0063,-80.2134,anonymous,EN,1,642e10f11d857b6e6bf20522,2,2,2,4,,,,,,,,,,6,,,100,50,100,50,The human trusts the automated driver to get them to their destination safely. Aeon is completely responsible when the automated driver messes up and inflicts damages on anyone involved.,1,1,,1,,25,8,Associate Degree,1,10,642e10f11d857b6e6bf20522
2023-11-03 11:32:40,2023-11-03 11:38:20,0,72.178.237.52,100,339,1,2023-11-03 11:38:20,R_2w7dV43L9H80Oje,,,,,30.5089,-97.6796,anonymous,EN,1,5e614c386ee9b3017b83e4bc,2,2,2,4,,,,,,,,,,2,,,9,95,2,97,"The human driver, even though it has an assist, needs to pay attention and not be reckless",1,2,,3,,40,4,,1,26,5e614c386ee9b3017b83e4bc
2023-11-03 11:35:56,2023-11-03 11:38:27,0,67.83.28.32,100,150,1,2023-11-03 11:38:27,R_2U2UHomRAxan8Zy,,,,,40.5175,-74.3991,anonymous,EN,1,63edb6401c8f280841255a82,2,2,2,4,,,,,,,,,,,2,1,70,65,70,75,I think the person is more liable because they should always be aware of their surroundings when driving,1,1,,4,,26,5,,1,35,63edb6401c8f280841255a82
2023-11-03 11:36:25,2023-11-03 11:38:38,0,128.210.107.130,100,133,1,2023-11-03 11:38:38,R_1i9yJp78V7t1Lcx,,,,,40.4444,-86.9256,anonymous,EN,1,65327f403d180cd8f9357c22,2,2,2,4,,,,,,,,,,4,,,0,100,0,100,The driver should always have his eyes on the road.,1,1,,2,,19,3,,1,29,65327f403d180cd8f9357c22
2023-11-03 11:34:59,2023-11-03 11:38:49,0,71.73.96.124,100,229,1,2023-11-03 11:38:50,R_29hbjR0DA0gJUKA,,,,,40.9666,-81.4185,anonymous,EN,1,5db222231ff7b4000ab2cfc1,2,2,2,4,,4,1,80,100,63,100,I think the human will always be at fault.  Technology can and will malfunction so the human in the car is ultimately the one at fault,2,,,,,,,,,,2,,3,,51,4,,1,6,5db222231ff7b4000ab2cfc1
2023-11-03 11:33:05,2023-11-03 11:38:55,0,75.108.81.199,100,350,1,2023-11-03 11:38:56,R_z1NP8BvijlMaGFr,,,,,30.3052,-95.4552,anonymous,EN,1,5c748f00300d3d000126ef3b,2,2,2,4,,,,,,,,,,,5,1,75,100,86,100,"Aeon is responsible to some degree, but the human is more responsible because Aeon does not 100% prevent all accidents and AI cannot be fully responsible for the control of a car, even when its a self-driving one.",1,2,,3,,25,4,,1,44,5c748f00300d3d000126ef3b
2023-11-03 11:33:38,2023-11-03 11:38:55,0,70.161.136.49,100,317,1,2023-11-03 11:38:56,R_23ehiKgLcyXvVPP,,,,,36.7646,-76.3408,anonymous,EN,1,636720155110cce6e7f46417,2,2,2,4,5,,,80,74,77,68,I feel like the human driver is more liable because they can make suman error.,3,,,,,,,,,,2,,2,,29,4,,1,84,636720155110cce6e7f46417
2023-11-03 11:30:02,2023-11-03 11:38:59,0,24.186.99.237,100,537,1,2023-11-03 11:39:00,R_3ikWkBDCpcpWqIa,,,,,40.2781,-74.3525,anonymous,EN,1,5d49a0b751695e0001a188a8,2,2,2,4,,,,,,,,,,5,,,100,1,100,0,The company is responsible because the man had the Copilot system switched on.,1,2,,3,,58,4,,1,61,5d49a0b751695e0001a188a8
2023-11-03 11:30:11,2023-11-03 11:39:01,0,75.189.1.8,100,530,1,2023-11-03 11:39:01,R_2tFD10Ccr8YbAM9,,,,,33.9416,-80.3203,anonymous,EN,1,61096a016b964e7af149fce3,2,1,2,4,6,,,0,100,0,100,"Although the car was under the controlled of an autopilot system, the human was still in the car at the time of the accident and made a choice to be under the control of the autopilot system. The human could have at any time turn off the autopilot system and drove the vehicle himself or stop the vehicle.",2,,,,,,,,,,2,,1,,43,2,,1,60,61096a016b964e7af149fce3
2023-11-03 11:35:03,2023-11-03 11:39:03,0,174.197.134.33,100,239,1,2023-11-03 11:39:03,R_2rwL05J7wxlEKWZ,,,,,40.6713,-73.8943,anonymous,EN,1,60cef7be32400c5dd5a5a10f,2,2,2,4,,,,,,,,,,,3,1,52,48,52,48,I think they are both liable to an extent but Aeon is slightly more liable. This is because the driver likely wouldn't have looked down at his text unless he felt the copilot was effectively co-piloting for him.,1,1,,3,,27,1,,1,30,60cef7be32400c5dd5a5a10f
2023-11-03 11:35:40,2023-11-03 11:39:16,0,71.214.129.192,100,215,1,2023-11-03 11:39:17,R_ToYcSjkomtlkuit,,,,,29.0011,-81.5064,anonymous,EN,1,63d404c998ba54d608329c33,2,2,2,4,,,,,,,,,,4,,,70,90,51,70,"I think the human should always be paying attention and they are responsible, but the fact that a basic thing like a STOP sign is not recognized by a driving system is a huge failure and the company should be liable for at least a portion of the damages. ",1,1,,4,,47,4,,1,40,63d404c998ba54d608329c33
2023-11-03 11:32:56,2023-11-03 11:39:20,0,162.81.24.83,100,383,1,2023-11-03 11:39:20,R_1kZJ1ciRaODYCdO,,,,,35.9819,-84.0019,anonymous,EN,1,63e688adbc8788de6d596c93,2,2,2,4,,,,,,,,,,4,,,20,95,20,100,"Even with the co-pilot system on, the ultimate responsibility for operating the vehicle safely is on the driver. They didn't do all the could to ensure that they were operating safely. ",1,4,f,3,,45,5,,1,35,63e688adbc8788de6d596c93
2023-11-03 11:34:44,2023-11-03 11:39:29,0,73.192.147.10,100,285,1,2023-11-03 11:39:30,R_2eQEbhKScEbxg9p,,,,,37.6752,-120.9465,anonymous,EN,1,5dda6f4e82569a9cea908bb2,2,2,2,4,,,,,,,,,,,2,1,60,80,60,90,"It was a human mistake as he should be reacting to the situation. It was also the company's mistake for the failing program. But since it is not fully automated program, the human driver should also be responsible, aka co-liability.",1,1,,2,,26,4,,1,30,5dda6f4e82569a9cea908bb2
2023-11-03 11:36:14,2023-11-03 11:39:46,0,73.203.18.117,100,211,1,2023-11-03 11:39:46,R_30w17hbkB6f8lxF,,,,,38.8129,-104.766,anonymous,EN,1,5acc2d21436f550001003111,2,1,2,4,,3,1,100,59,71,60,"The Autopilot was on, so they are liable",2,,,,,,,,,,1,,1,,32,3,,1,51,5acc2d21436f550001003111
2023-11-03 11:32:05,2023-11-03 11:39:48,0,96.231.197.20,100,463,1,2023-11-03 11:39:48,R_10ZpXpBQ3H81lca,,,,,38.9191,-76.782,anonymous,EN,1,63d16095e853005ff591b9a1,2,2,2,4,5,,,30,80,10,95,"The car belongs to the human and the AI is not perfect. Even though the car is in auto pilot mode, the human should be alert and aware of what is going on at all times",2,,,,,,,,,,1,,1,,41,4,,1,45,63d16095e853005ff591b9a1
2023-11-03 11:36:09,2023-11-03 11:40:05,0,76.136.180.74,100,236,1,2023-11-03 11:40:06,R_1jN7F06i3QkAjsm,,,,,42.2739,-89.0474,anonymous,EN,1,652ebe78088d0d6d13575da3,2,2,2,4,5,,,85,70,83,93,"I think both are at fault, as the system clearly malfunctioned by missing the stop sign. However, I would say the human driver is more liable for the accident, as they should still be paying attention to the road even when auto pilot is on.",2,,,,,,,,,,2,,5,,31,1,,1,38,652ebe78088d0d6d13575da3
2023-11-03 11:34:54,2023-11-03 11:40:08,0,73.0.62.114,100,313,1,2023-11-03 11:40:08,R_1LXp3Vy14MVY3vT,,,,,26.1481,-80.2088,anonymous,EN,1,5d1a13a0ae692800192fa1c2,2,2,2,4,,5,1,71,6,100,51,"I am sure that this driver paid a very nice sum of money to purchase a car that advertises that it has a self pilot feature that does the driving for the driver!!  There is no reason why the driver should not have glanced down at a text message as he was using the car's auto pilot system...which failed. The company made Aeon, so they are to blame, the system less so, the human did nothing wrong based on the scenario.",2,,,,,,,,,,2,,3,,66,4,,1,60,5d1a13a0ae692800192fa1c2
2023-11-03 11:37:41,2023-11-03 11:40:10,0,73.125.8.53,100,148,1,2023-11-03 11:40:11,R_XvRLETYNAlQErhn,,,,,26.6598,-80.2429,anonymous,EN,1,651b4d20230393335347efdb,2,2,2,4,,,,,,,,,,,5,1,78,92,100,100,until it becomes a generational standard to use computers to drive the fault will always eventually fall on the human driver,1,1,,2,,26,7,,1,82,651b4d20230393335347efdb
2023-11-03 11:33:06,2023-11-03 11:40:21,0,75.223.254.153,100,435,1,2023-11-03 11:40:22,R_1mQRYeacqB8fGRZ,,,,,34.0544,-118.244,anonymous,EN,1,5eeaff28cf5da71d691ef212,2,2,2,4,3,,,20,96,30,100,The human driver is more liable for the accident because they are responsible for staying attentive while driving and it is their own fault for getting distracted and checking on their phone,2,,,,,,,,,,1,,2,,24,4,,1,35,5eeaff28cf5da71d691ef212
2023-11-03 11:36:37,2023-11-03 11:40:43,0,72.211.132.144,100,246,1,2023-11-03 11:40:44,R_1msaKurhlbyFjut,,,,,32.8946,-111.7493,anonymous,EN,1,63d8b9a4a0e4ef51052ed449,2,2,3,4,3,,,51,51,51,51,"I feel like they are both at fault, but probably the human more because he should always be look at the road.",2,,,,,,,,,,2,,3,,29,4,,1,24,63d8b9a4a0e4ef51052ed449
2023-11-03 11:39:00,2023-11-03 11:40:50,0,184.23.22.11,100,110,1,2023-11-03 11:40:50,R_ZxeEni70aKKLfxv,,,,,37.8668,-122.2924,anonymous,EN,1,5a8cec67aa46dd00016be8c4,2,2,2,4,,5,1,74,78,95,75,I think Aeon since they claim that their cars are so good  and cause no accidents,2,,,,,,,,,,1,,2,,20,3,,1,43,5a8cec67aa46dd00016be8c4
2023-11-03 11:33:12,2023-11-03 11:41:16,0,47.39.237.145,100,483,1,2023-11-03 11:41:16,R_yOOFvCVV4DASC77,,,,,33.3708,-84.8154,anonymous,EN,1,5c51bcaeb7449200013a8517,2,2,1,4,,3,1,50,50,50,50,"I'm gonna put slightly more blame on the huma, as he should have been paying attention just in case.  If the autopilot fails, the human needs to be able to take over. ",2,,,,,,,,,,1,,3,,37,4,,1,50,5c51bcaeb7449200013a8517
2023-11-03 11:34:01,2023-11-03 11:41:16,0,174.195.112.214,100,435,1,2023-11-03 11:41:17,R_10AUCXnLbrjOjeo,,,,,36.1685,-115.1164,anonymous,EN,1,57c9c13079ad9b0001e416be,2,2,2,4,,5,1,75,75,75,75,I feel both the company and the human driver are equally liable. The driver should have made sure to be aware of any issues but also the autopilot should have recognized a stop sign.,2,,,,,,,,,,2,,3,,52,3,,1,20,57c9c13079ad9b0001e416be
2023-11-03 11:29:40,2023-11-03 11:41:29,0,70.94.187.25,100,708,1,2023-11-03 11:41:29,R_1LBQxQQc1yWyFsq,,,,,29.4213,-98.5313,anonymous,EN,1,63dcd86bd374857212812b5a,2,2,1,4,,,,,,,,,,6,,,100,50,100,53,"Aeon the company is more responsible is because it was the copilot program that failed .  The human driver does have responsibility, but they assumed the copilot program should have worked correctly.",1,2,,4,,44,1,,1,59,63dcd86bd374857212812b5a
2023-11-03 11:34:27,2023-11-03 11:41:34,0,71.176.195.19,100,426,1,2023-11-03 11:41:34,R_24iuK6QIf1g36cH,,,,,37.5453,-77.9187,anonymous,EN,1,5c1c2c51e2d9150001b5737e,2,2,2,4,,,,,,,,,,2,,,91,100,100,99,"All are liable....the human for making a mistake and having a faulty copilot system. The company obviously charges for this service, therefore the company is liable as well.",1,2,,3,,42,2,,1,42,5c1c2c51e2d9150001b5737e
2023-11-03 11:36:41,2023-11-03 11:41:43,0,68.78.202.239,100,301,1,2023-11-03 11:41:44,R_2WMCpvWVGiVosDw,,,,,37.6868,-122.1496,anonymous,EN,1,614809b50eb7b94a7b5c0100,2,2,2,4,,,,,,,,,,,4,1,60,90,51,90,"I think that the human driver is more liable because he shouldn't have been looking at his phone. Even with an automated car, people still have a responsibility to make sure that everything goes right and is safe. I also don't trust the car to make all the right driving decisions, which makes it important for the human to keep watch and is why the human is more liable.",1,2,,5,,24,4,,2,20,614809b50eb7b94a7b5c0100
2023-11-03 11:35:54,2023-11-03 11:41:46,0,73.132.249.85,100,351,1,2023-11-03 11:41:46,R_1N4j7YEnBBEWtsQ,,,,,38.8224,-76.9466,anonymous,EN,1,6107acfe97c63575a2344e36,2,2,2,4,,,,,,,,,,3,,,73,71,76,68,I think both is liable because the human should have also been paying attention to their environment while in a moving vehicle.,1,2,,1,,25,1,,1,53,6107acfe97c63575a2344e36
2023-11-03 11:36:46,2023-11-03 11:41:58,0,75.168.147.233,100,312,1,2023-11-03 11:41:59,R_5jVMCKeApchcDyV,,,,,44.9548,-93.1551,anonymous,EN,1,5c37aa8b832a8400010983b3,2,2,2,4,5,,,90,70,85,75,"The human behind the wheel of the car, and seeming owner of the car is remains responsible for the operation of the car in a moment to moment as the car makes determinations, at least while he is behind the wheel. That said the AI/AV system was driving thus the system failed to recognize the situation- eg the stop sign and thus the programing and the AV system is the proximate cause of the crash and bear responsibility.",2,,,,,,,,,,4,Nonbianry AMAB,2,,36,5,,1,30,5c37aa8b832a8400010983b3
2023-11-03 11:39:38,2023-11-03 11:42:00,0,128.151.150.9,100,141,1,2023-11-03 11:42:00,R_3DpccEQHNiRIAzg,,,,,43.1308,-77.6282,anonymous,EN,1,5edbc7af4c8967866fb2a352,2,2,2,4,6,,,80,40,80,50,I think the company is more liable for the accident because they advertised their product to have autopilot which would leave buyers to believe that their car is on autopilot and they don't have to pay as much attention.,2,,,,,,,,,,2,,2,,22,3,,1,10,5edbc7af4c8967866fb2a352
2023-11-03 11:39:08,2023-11-03 11:42:03,0,174.102.120.221,100,175,1,2023-11-03 11:42:04,R_3R1UEbwa9YqDP4y,,,,,39.8199,-84.0297,anonymous,EN,1,5ef78f819d93424af2af742b,2,2,2,4,6,,,19,100,0,100,"It is ultimately the driver's fault as while the program is in charge, the driver should be paying attention even in auto pilot mode. So yes the human driver is at fault. ",2,,,,,,,,,,1,,3,,42,2,,1,75,5ef78f819d93424af2af742b
2023-11-03 11:38:40,2023-11-03 11:42:08,0,24.167.168.139,100,208,1,2023-11-03 11:42:08,R_1qWG0mzufjw1UbY,,,,,36.0217,-79.7839,anonymous,EN,1,56f2a49ced0cf600069131cd,2,2,2,4,,,,,,,,,,,4,1,61,92,77,89,"Anytime a human driver is behind the wheel they should be fully focused as if they were operating the car themselves. ",1,2,,2,,34,2,,1,94,56f2a49ced0cf600069131cd
2023-11-03 11:39:36,2023-11-03 11:42:23,0,216.196.219.250,100,167,1,2023-11-03 11:42:24,R_w4QKhDUA15VsfNn,,,,,38.9406,-84.3943,anonymous,EN,1,572b6ced3ab9df0008b9ad52,2,2,2,4,,,,,,,,,,,2,1,100,80,100,60,"I think they're both responsible, but the human driver was depending on this technology that had claims of safety. In my opinion this would give more responsibility for the accident to the company.",1,2,,3,,31,4,,1,20,572b6ced3ab9df0008b9ad52
2023-11-03 11:40:20,2023-11-03 11:42:29,0,24.140.76.87,100,128,1,2023-11-03 11:42:30,R_1puNGO0gZY6k3w4,,,,,40.8133,-81.4971,anonymous,EN,1,63d6d43d4f1649ce3dcfa30b,2,1,2,4,,,,,,,,,,4,,,87,56,95,55,"the company becauae they signed off on this being safe. and when thy have a malfunction, its on them usually ",1,1,,3,,30,3,,1,51,63d6d43d4f1649ce3dcfa30b
2023-11-03 11:37:12,2023-11-03 11:42:33,0,75.165.95.180,100,321,1,2023-11-03 11:42:33,R_1rJpZq8U43AGVdG,,,,,40.0537,-77.5216,anonymous,EN,1,62e9c91168f8d1ff048964e9,2,2,2,4,,,,,,,,,,2,,,100,100,100,100,The company gave the impression that the copilot was in in control and the human should be monitoring the activity of the machine.,1,1,,3,,62,4,,1,60,62e9c91168f8d1ff048964e9
2023-11-03 11:38:00,2023-11-03 11:42:39,0,72.76.67.199,100,279,1,2023-11-03 11:42:40,R_rcMGwVwHWVWeuwV,,,,,40.8125,-74.2134,anonymous,EN,1,62b077136224952ffd679d48,2,2,2,4,,6,1,40,62,40,60,I still think the human should pay attention and drive like always has been the case...but the autopilot system is supposed to be just that and allow for the driver to be on auto.  Either way I give the driver  a little more than half the responsibility because they are the driver.,2,,,,,,,,,,1,,3,,45,1,,1,0,62b077136224952ffd679d48
2023-11-03 11:35:03,2023-11-03 11:42:48,0,99.0.107.91,100,464,1,2023-11-03 11:42:48,R_pickOqdHsjEt2A9,,,,,29.5554,-81.2207,anonymous,EN,1,65316cc42df1082ea53d162b,2,1,2,4,,6,1,91,100,100,100,"I think both of them are responsible. The human turned the auto-pilot on and the auto-pilot failed to do what it's supposed to. ",2,,,,,,,,,,1,,3,,62,3,,1,76,65316cc42df1082ea53d162b
2023-11-03 11:36:43,2023-11-03 11:42:52,0,98.97.34.46,100,369,1,2023-11-03 11:42:53,R_1M08r6Ov3JbQTOs,,,,,47.6034,-122.3414,anonymous,EN,1,6518353efd6c167905451597,2,2,2,4,,,,,,,,,,,4,1,70,70,70,70,"I personally think they are equally liable. The company produced the car that is supposed to be safer, the human still needs to provide oversight and was distracted, and the copilot functionality failed.",1,2,,3,,46,4,,1,25,6518353efd6c167905451597
2023-11-03 11:36:08,2023-11-03 11:42:54,0,74.72.101.230,100,406,1,2023-11-03 11:42:55,R_OkwjnWXzoDsBisV,,,,,40.7364,-73.8695,anonymous,EN,1,65198f8427370d082c643285,2,1,2,4,,6,1,90,10,90,10,Aeon is more liable in the accident because their advertisement because their autopilot system was turned on and did not manage to stop at a stop sign.,2,,,,,,,,,,1,,4,,20,3,,2,30,65198f8427370d082c643285
2023-11-03 11:39:54,2023-11-03 11:43:17,0,172.56.153.240,100,202,1,2023-11-03 11:43:17,R_b18lTg4GgnPaygp,,,,,45.5242,-122.6684,anonymous,EN,1,652396e2b5323ae8517c4ec9,2,2,2,4,,,,,,,,,,,4,1,29,70,99,79,"While humans are usually responsible, Aeon's marketing changes this. It's reasonable that a human would expect the co-pilot to do more and watch for things like that.",1,2,,3,,26,3,,1,25,652396e2b5323ae8517c4ec9
2023-11-03 11:36:51,2023-11-03 11:43:18,0,72.80.91.32,100,387,1,2023-11-03 11:43:18,R_2eQCsVElTPOSCZu,,,,,40.8518,-73.8705,anonymous,EN,1,5b731d292d72dd00010bfee2,2,2,1,4,,,,,,,,,,,4,1,50,70,50,70,"There was still an 8% chance that this car can get into an accident. In this scenario, it fell into that 8%. So the human should have still been paying attention. Human at fault more than the car itself.",1,1,,3,,47,1,,1,80,5b731d292d72dd00010bfee2
2023-11-03 11:39:37,2023-11-03 11:43:31,0,69.204.88.29,100,234,1,2023-11-03 11:43:32,R_2f7qv2HlALaxEfF,,,,,43.9431,-76.0992,anonymous,EN,1,5ff148a8cfa055d88dabfdac,2,2,1,4,,,,,,,,,,,5,1,70,60,95,81,they shouldnt push out to market a non working system,1,1,,3,,24,3,,1,70,5ff148a8cfa055d88dabfdac
2023-11-03 11:37:00,2023-11-03 11:43:40,0,104.249.176.12,100,399,1,2023-11-03 11:43:40,R_3sBQOkwyF1mWOFA,,,,,41.7387,-92.7332,anonymous,EN,1,63852fbf95d78ba25b99005e,2,2,2,4,,,,,,,,,,,5,1,54,100,51,100,"The human assumes responsibility for the vehicle when they take the driver's seat.  No matter what the car company has promised the capability of its copilot, the human is always responsible.  I don't the the car company made promises about being 100% effective/autonomous, did it?  In that case, they bear some responsibility. But the human is more responsible.",1,2,,3,,56,4,,1,20,63852fbf95d78ba25b99005e
2023-11-03 11:36:35,2023-11-03 11:43:50,0,68.205.226.193,100,434,1,2023-11-03 11:43:50,R_A0azk1tGlxysbVD,,,,,28.5978,-81.3024,anonymous,EN,1,5d75af57bcfd5b001b192708,2,2,2,4,,,,,,,,,,,4,1,50,50,51,51,they are both responsible 50/50,1,2,,3,,69,4,,1,30,5d75af57bcfd5b001b192708
2023-11-03 11:39:14,2023-11-03 11:44:03,0,208.38.250.145,100,289,1,2023-11-03 11:44:04,R_29dbFAHWTMq7Iz6,,,,,39.968,-86.0853,anonymous,EN,1,5e88bbc1cd23220008a323a1,2,2,2,4,,,,,,,,,,4,,,92,71,40,100,"The driver is ultimately responsible for paying attention and the safety of their drivng. The copilot is a backup emergency system but that shouldn't be an excuse for humans being irresponsible
",2,1,,3,,58,5,,1,30,5e88bbc1cd23220008a323a1
2023-11-03 11:41:06,2023-11-03 11:44:10,0,73.162.141.159,100,184,1,2023-11-03 11:44:11,R_rdQt9Vu4Y3JIk4F,,,,,37.3773,-122.0194,anonymous,EN,1,5c5c75d6329ee20001083061,2,2,2,4,,,,,,,,,,5,,,89,92,51,91,The human driver is responsible since they are behind the wheel and they need to control the car when the co-pilot does not work.,1,1,,4,,40,4,,1,84,5c5c75d6329ee20001083061
2023-11-03 11:39:35,2023-11-03 11:44:10,0,71.214.33.118,100,275,1,2023-11-03 11:44:11,R_2CuY85iGQRAO90k,,,,,28.4113,-81.7812,anonymous,EN,1,65317cda370fde0880068419,2,2,2,4,,,,,,,,,,4,,,39,72,65,78,"The human was the one who looked down at his phone.  He is more liable ",1,2,,3,,71,7,,1,29,65317cda370fde0880068419
2023-11-03 11:41:28,2023-11-03 11:44:31,0,173.25.198.220,100,183,1,2023-11-03 11:44:32,R_1MSA2mMuahHjpC6,,,,,41.5859,-88.9089,anonymous,EN,1,5dd733664524e76dc4537fe2,2,2,2,4,5,,,80,20,80,70,The company is more liable because the car was operating with their system. The person is only minimally liable because the company should have made sure the operating system was working correctly.,2,,,,,,,,,,2,,3,,37,5,,1,10,5dd733664524e76dc4537fe2
2023-11-03 11:40:17,2023-11-03 11:44:47,0,68.175.48.139,100,269,1,2023-11-03 11:44:47,R_Y3LGlMwvHj6Rd73,,,,,40.7584,-73.7973,anonymous,EN,1,60fdf01326f76cc0c5be3d2f,2,2,2,4,,6,1,97,36,98,59,"the company is liable as they stated statistics and presented themselves as more unlikely to get into an accident. tthis is a self driving car so it is automated and any fault is with the company. ",2,,,,,,,,,,2,,2,,38,4,,1,37,60fdf01326f76cc0c5be3d2f
2023-11-03 11:39:22,2023-11-03 11:44:48,0,24.182.73.229,100,325,1,2023-11-03 11:44:49,R_30e1IMTnVzgQM8X,,,,,35.7456,-81.5129,anonymous,EN,1,65187e0acd8242d0b5686df0,2,2,2,4,5,,,90,10,100,50,The driver likely assumed that the autopilot would prevent the accident. That the autopilot malfunctioned is the company's responsibility.,2,,,,,,,,,,1,,3,,56,4,,1,33,65187e0acd8242d0b5686df0
2023-11-03 11:40:35,2023-11-03 11:44:49,0,24.242.104.140,100,253,1,2023-11-03 11:44:49,R_Tq1PfvnCGPhb2DL,,,,,31.7596,-106.4884,anonymous,EN,1,6472a86d375de763928da935,2,2,2,4,6,,,100,0,100,0,"Assuming that Aeon Auto-Pilot (which was turned *ON*), is 100% autonomous, and if NO Disclaimer exists with this vehicle, then the company is fully liable for any injuries and expenses.",2,,,,,,,,,,1,,3,,67,4,,1,78,6472a86d375de763928da935
2023-11-03 11:40:45,2023-11-03 11:44:52,0,68.106.40.13,100,246,1,2023-11-03 11:44:52,R_2dTu4LOZ7ga2l4j,,,,,33.4475,-112.0866,anonymous,EN,1,5df9d7c2451be5738da84e4d,2,2,2,4,,,,,,,,,,2,,,100,100,100,100,"If the product was sold as having the ability to properly follow driving standards and then didn't it's a faulty product that should liable. That fact does not also remove responsibility from the driver in all circumstances, it largely depends on how the services of the product were sold. ",1,1,,3,,35,4,,1,15,5df9d7c2451be5738da84e4d
2023-11-03 11:41:30,2023-11-03 11:44:56,0,104.15.55.104,100,206,1,2023-11-03 11:44:56,R_0CzQZkMIgc34tLr,,,,,36.3725,-96.0117,anonymous,EN,1,5fbb2540b981f7c1e0fca5ff,2,2,2,4,5,,,100,20,100,20,He had autopilot on so it is not is fault if the car malfunctions it is the car manufacturers fault,2,,,,,,,,,,1,,3,,43,3,,1,55,5fbb2540b981f7c1e0fca5ff
